,Year,loan_amount,Country,world_region,GDP,Stability
1166,2002,93900000.0,china,asia (ex. near east),1470000000000.0,-0.33
1167,2002,120000000.0,jordan,near east,9582453032.0,-0.46
1168,2002,231000000.0,russia,c.w. of ind. states,345000000000.0,-0.72
1169,2002,22500000.0,brazil,latin amer. & carib,508000000000.0,0.33
1170,2002,2030000.0,latvia,baltics,9545172806.0,0.94
1171,2002,42000000.0,uruguay,latin amer. & carib,13606494599.0,0.84
1172,2002,75750000.0,chile,latin amer. & carib,69736811435.0,1.09
1173,2002,350000000.0,mexico,latin amer. & carib,772000000000.0,-0.06
1174,2002,50000000.0,india,asia (ex. near east),515000000000.0,-1.21
1175,2002,125000000.0,india,asia (ex. near east),515000000000.0,-1.21
1176,2002,22500000.0,brazil,latin amer. & carib,508000000000.0,0.33
1177,2002,5000000.0,mexico,latin amer. & carib,772000000000.0,-0.06
1178,2002,104000000.0,china,asia (ex. near east),1470000000000.0,-0.33
1179,2002,160000000.0,china,asia (ex. near east),1470000000000.0,-0.33
1180,2002,36140000.0,uzbekistan,c.w. of ind. states,9687788513.0,-1.06
1181,2002,40000000.0,mauritius,sub-saharan africa,4841310240.0,1.12
1182,2002,62800000.0,brazil,latin amer. & carib,508000000000.0,0.33
1183,2002,9000000.0,paraguay,latin amer. & carib,7196260657.0,-1.22
1184,2002,20300000.0,guatemala,latin amer. & carib,20444205991.0,-0.84
1185,2002,255000000.0,india,asia (ex. near east),515000000000.0,-1.21
1186,2002,62160000.0,guatemala,latin amer. & carib,20444205991.0,-0.84
1187,2002,150000000.0,china,asia (ex. near east),1470000000000.0,-0.33
1188,2002,30000000.0,ukraine,c.w. of ind. states,42351593887.0,-0.3
1189,2002,172850876.93,brazil,latin amer. & carib,508000000000.0,0.33
1190,2002,88450000.0,algeria,northern africa,56760318215.0,-1.63
1191,2002,5500000.0,algeria,northern africa,56760318215.0,-1.63
1192,2002,75000000.0,jamaica,latin amer. & carib,9719017926.0,-0.21
1193,2002,75000000.0,jamaica,latin amer. & carib,9719017926.0,-0.21
1194,2002,5000000.0,argentina,latin amer. & carib,97724004252.0,-0.78
1195,2002,100000000.0,philippines,asia (ex. near east),84307291974.0,-0.86
1196,2002,18600000.0,oman,near east,20142756175.0,0.93
1197,2002,321305951.755,oman,near east,20142756175.0,0.93
1198,2002,50000000.0,peru,latin amer. & carib,54777553515.0,-0.97
1199,2002,27300000.0,croatia,eastern europe,26813968851.0,0.63
1200,2002,24584916.85,croatia,eastern europe,26813968851.0,0.63
1201,2002,28190000.0,ukraine,c.w. of ind. states,42351593887.0,-0.3
1202,2002,100000000.0,peru,latin amer. & carib,54777553515.0,-0.97
1203,2002,15000000.0,south africa,sub-saharan africa,115000000000.0,-0.25
1204,2002,68000000.0,brazil,latin amer. & carib,508000000000.0,0.33
1205,2002,6000000.0,saint lucia,latin amer. & carib,900000000.0,0.36
1206,2002,20210000.0,latvia,baltics,9545172806.0,0.94
1207,2002,202020000.0,mexico,latin amer. & carib,772000000000.0,-0.06
1208,2003,101020000.0,uruguay,latin amer. & carib,12045631093.0,0.71
1209,2003,151520000.0,uruguay,latin amer. & carib,12045631093.0,0.71
1210,2003,200000000.0,colombia,latin amer. & carib,94641378693.0,-2.37
1211,2003,404040000.0,brazil,latin amer. & carib,558000000000.0,0.01
1212,2003,80000000.0,oman,near east,21633708220.0,1.06
1213,2003,30000000.0,brazil,latin amer. & carib,558000000000.0,0.01
1214,2003,50000000.0,ecuador,latin amer. & carib,32432858000.0,-0.96
1215,2003,13860000.0,ecuador,latin amer. & carib,32432858000.0,-0.96
1216,2003,50000000.0,ecuador,latin amer. & carib,32432858000.0,-0.96
1217,2003,140000000.0,russia,c.w. of ind. states,430000000000.0,-1.19
1218,2003,180000000.0,iran,asia (ex. near east),154000000000.0,-0.78
1219,2003,348000000.0,india,asia (ex. near east),608000000000.0,-1.51
1220,2003,25260000.0,chile,latin amer. & carib,75643459840.0,0.76
1221,2003,250000000.0,china,asia (ex. near east),1660000000000.0,-0.56
1222,2003,60000000.0,brazil,latin amer. & carib,558000000000.0,0.01
1223,2003,30000000.0,paraguay,latin amer. & carib,7691367471.0,-0.75
1224,2003,250000000.0,ukraine,c.w. of ind. states,50084197498.0,-0.36
1225,2003,40390000.0,kazakhstan,c.w. of ind. states,30833699703.0,0.36
1226,2003,11967548.3263,mali,sub-saharan africa,4714072191.0,0.26
1227,2003,52500000.0,peru,latin amer. & carib,58731030122.0,-1.16
1228,2003,150000000.0,peru,latin amer. & carib,58731030122.0,-1.16
1229,2003,10264630.4774,philippines,asia (ex. near east),87039145965.0,-1.56
1230,2003,29750000.0,guatemala,latin amer. & carib,21576351799.0,-0.78
1231,2003,488000000.0,india,asia (ex. near east),608000000000.0,-1.51
1232,2003,171029613.132,bulgaria,eastern europe,21144983552.0,0.17
1233,2003,6560659.762999998,morocco,northern africa,52064058834.0,-0.41
1234,2003,4750822.586999998,morocco,northern africa,52064058834.0,-0.41
1235,2003,33600000.0,philippines,asia (ex. near east),87039145965.0,-1.56
1236,2003,600000000.0,argentina,latin amer. & carib,128000000000.0,-0.36
1237,2003,57462330.338,bulgaria,eastern europe,21144983552.0,0.17
1238,2003,25000000.0,oman,near east,21633708220.0,1.06
1239,2003,90604973.6235,tunisia,northern africa,27453007373.0,0.32
1240,2003,150000000.0,china,asia (ex. near east),1660000000000.0,-0.56
1241,2003,17759027.289499998,croatia,eastern europe,34682900713.0,0.56
1242,2003,86193495.50700001,croatia,eastern europe,34682900713.0,0.56
1243,2003,55100000.0,croatia,eastern europe,34682900713.0,0.56
1244,2003,84044313.8605,oman,near east,21633708220.0,1.06
1245,2003,46000000.0,brazil,latin amer. & carib,558000000000.0,0.01
1246,2003,17100000.0,indonesia,asia (ex. near east),235000000000.0,-2.09
1247,2003,95000000.0,algeria,northern africa,67863841333.0,-1.75
1248,2003,36083628.6965,bulgaria,eastern europe,21144983552.0,0.17
1249,2003,7000000.0,bulgaria,eastern europe,21144983552.0,0.17
1250,2003,47508225.87,morocco,northern africa,52064058834.0,-0.41
1251,2003,29409854.11,bulgaria,eastern europe,21144983552.0,0.17
1252,2003,30000000.0,dominica,latin amer. & carib,343311111.1,0.67
1253,2003,100000000.0,colombia,latin amer. & carib,94641378693.0,-2.37
1254,2003,300000000.0,colombia,latin amer. & carib,94641378693.0,-2.37
1255,2003,12350000.0,egypt,northern africa,80288461538.0,-0.64
1256,2003,505050000.0,brazil,latin amer. & carib,558000000000.0,0.01
1257,2003,20000000.0,iran,asia (ex. near east),154000000000.0,-0.78
1258,2003,500000000.0,argentina,latin amer. & carib,128000000000.0,-0.36
1259,2003,120000000.0,jordan,near east,10195660790.0,-0.07
1260,2003,150000000.0,colombia,latin amer. & carib,94641378693.0,-2.37
1261,2003,200000000.0,china,asia (ex. near east),1660000000000.0,-0.56
1262,2003,4977052.234,croatia,eastern europe,34682900713.0,0.56
1263,2003,100000000.0,china,asia (ex. near east),1660000000000.0,-0.56
1264,2003,150000000.0,peru,latin amer. & carib,58731030122.0,-1.16
1265,2003,150000000.0,colombia,latin amer. & carib,94641378693.0,-2.37
1266,2003,100000000.0,brazil,latin amer. & carib,558000000000.0,0.01
1267,2003,66270000.0,china,asia (ex. near east),1660000000000.0,-0.56
1268,2003,5000000.0,brazil,latin amer. & carib,558000000000.0,0.01
1269,2003,195130000.0,ukraine,c.w. of ind. states,50084197498.0,-0.36
1270,2003,141000000.0,indonesia,asia (ex. near east),235000000000.0,-2.09
1271,2003,5000000.0,ukraine,c.w. of ind. states,50084197498.0,-0.36
1272,2003,4000000.0,grenada,latin amer. & carib,591018407.4,0.89
1273,2003,750000000.0,argentina,latin amer. & carib,128000000000.0,-0.36
1274,2003,24000000.0,paraguay,latin amer. & carib,7691367471.0,-0.75
1275,2003,20000000.0,peru,latin amer. & carib,58731030122.0,-1.16
1276,2003,200000000.0,colombia,latin amer. & carib,94641378693.0,-2.37
1277,2003,30000000.0,russia,c.w. of ind. states,430000000000.0,-1.19
1278,2003,150000000.0,russia,c.w. of ind. states,430000000000.0,-1.19
1279,2003,5500000.0,egypt,northern africa,80288461538.0,-0.64
1280,2003,505060000.0,united arab emirates,near east,124000000000.0,1.0
1281,2003,58400000.0,united arab emirates,near east,124000000000.0,1.0
1282,2003,40000000.0,ukraine,c.w. of ind. states,50084197498.0,-0.36
1283,2004,199030857.12,poland,eastern europe,255000000000.0,0.15
1284,2004,5000000.0,macedonia,eastern europe,5682776766.0,-0.85
1285,2004,124394285.7,poland,eastern europe,255000000000.0,0.15
1286,2004,3200000.0,saint lucia,latin amer. & carib,1066666667.0,1.22
1287,2004,60000000.0,philippines,asia (ex. near east),95002028505.0,-1.71
1288,2004,104615594.2737,poland,eastern europe,255000000000.0,0.15
1289,2004,161100000.0,russia,c.w. of ind. states,591000000000.0,-1.51
1290,2004,100000000.0,peru,latin amer. & carib,66768703498.0,-1.03
1291,2004,100000000.0,peru,latin amer. & carib,66768703498.0,-1.03
1292,2004,8800000.0,peru,latin amer. & carib,66768703498.0,-1.03
1293,2004,7800000.0,peru,latin amer. & carib,66768703498.0,-1.03
1294,2004,55000000.0,indonesia,asia (ex. near east),257000000000.0,-1.91
1295,2004,55000000.0,indonesia,asia (ex. near east),257000000000.0,-1.91
1296,2004,300000000.0,indonesia,asia (ex. near east),257000000000.0,-1.91
1297,2004,200000000.0,argentina,latin amer. & carib,165000000000.0,-0.61
1298,2004,100000000.0,russia,c.w. of ind. states,591000000000.0,-1.51
1299,2004,100000000.0,dominica,latin amer. & carib,367200000.0,0.95
1300,2004,303100000.0,turkey,near east,409000000000.0,-0.83
1301,2004,35000000.0,uzbekistan,c.w. of ind. states,12030023548.0,-1.46
1302,2004,5000000.0,netherlands,western europe,657000000000.0,1.02
1303,2004,51860645.3865,pakistan,asia (ex. near east),108000000000.0,-1.58
1304,2004,18200000.0,el salvador,latin amer. & carib,13724810900.0,-0.07
1305,2004,200000000.0,chile,latin amer. & carib,99210392858.0,0.69
1306,2004,102625285.7025,morocco,northern africa,59626020162.0,-0.31
1307,2004,10000000.0,macedonia,eastern europe,5682776766.0,-0.85
1308,2004,30000000.0,macedonia,eastern europe,5682776766.0,-0.85
1309,2004,9800000.0,macedonia,eastern europe,5682776766.0,-0.85
1310,2004,32000000.0,ukraine,c.w. of ind. states,64819702952.0,-0.47
1311,2004,279000000.0,iran,asia (ex. near east),190000000000.0,-0.76
1312,2004,80000000.0,iran,asia (ex. near east),190000000000.0,-0.76
1313,2004,200000000.0,indonesia,asia (ex. near east),257000000000.0,-1.91
1314,2004,3700000.0,saint lucia,latin amer. & carib,1066666667.0,1.22
1315,2004,37691468.5671,tunisia,northern africa,31183059012.0,0.15
1316,2004,13434582.8556,tunisia,northern africa,31183059012.0,0.15
1317,2004,49757714.28,croatia,eastern europe,41587470547.0,0.69
1318,2004,128000000.0,china,asia (ex. near east),1960000000000.0,-0.39
1319,2004,61450777.1358,turkey,near east,409000000000.0,-0.83
1320,2004,153875731.4109,bulgaria,eastern europe,26157894737.0,0.0
1321,2004,531412388.5104,brazil,latin amer. & carib,669000000000.0,-0.28
1322,2004,45000000.0,peru,latin amer. & carib,66768703498.0,-1.03
1323,2004,133000000.0,china,asia (ex. near east),1960000000000.0,-0.39
1324,2004,51500000.0,india,asia (ex. near east),709000000000.0,-1.28
1325,2004,204300000.0,indonesia,asia (ex. near east),257000000000.0,-1.91
1326,2004,33200000.0,indonesia,asia (ex. near east),257000000000.0,-1.91
1327,2004,129867634.2708,tunisia,northern africa,31183059012.0,0.15
1328,2004,303030303.0,mexico,latin amer. & carib,782000000000.0,-0.21
1329,2004,335000000.0,egypt,northern africa,78782467532.0,-0.82
1330,2004,335000000.0,egypt,northern africa,78782467532.0,-0.82
1331,2004,7300000.0,dominica,latin amer. & carib,367200000.0,0.95
1332,2004,12500000.0,dominica,latin amer. & carib,367200000.0,0.95
1333,2004,10710000.0,chile,latin amer. & carib,99210392858.0,0.69
1334,2004,200000000.0,china,asia (ex. near east),1960000000000.0,-0.39
1335,2004,15000000.0,bolivia,latin amer. & carib,8773451739.0,-0.68
1336,2004,150000000.0,oman,near east,24763713001.0,1.12
1337,2004,150000000.0,oman,near east,24763713001.0,1.12
1338,2004,202030000.0,turkey,near east,409000000000.0,-0.83
1339,2004,36000000.0,brazil,latin amer. & carib,669000000000.0,-0.28
1340,2004,85000000.0,india,asia (ex. near east),709000000000.0,-1.28
1341,2004,220000000.0,iran,asia (ex. near east),190000000000.0,-0.76
1342,2004,200000000.0,china,asia (ex. near east),1960000000000.0,-0.39
1343,2004,99500000.0,brazil,latin amer. & carib,669000000000.0,-0.28
1344,2004,12000000.0,peru,latin amer. & carib,66768703498.0,-1.03
1345,2004,394020000.0,india,asia (ex. near east),709000000000.0,-1.28
1346,2004,99500000.0,brazil,latin amer. & carib,669000000000.0,-0.28
1347,2004,502520000.0,brazil,latin amer. & carib,669000000000.0,-0.28
1348,2004,200000000.0,colombia,latin amer. & carib,117000000000.0,-2.27
1349,2004,99500000.0,india,asia (ex. near east),709000000000.0,-1.28
1350,2004,200000000.0,china,asia (ex. near east),1960000000000.0,-0.39
1351,2004,91000000.0,china,asia (ex. near east),1960000000000.0,-0.39
1352,2004,172000000.0,china,asia (ex. near east),1960000000000.0,-0.39
1353,2004,300000000.0,mexico,latin amer. & carib,782000000000.0,-0.21
1354,2004,46700000.0,guatemala,latin amer. & carib,23577286227.0,-0.81
1355,2004,60000000.0,brazil,latin amer. & carib,669000000000.0,-0.28
1356,2004,20000000.0,turkey,near east,409000000000.0,-0.83
1357,2004,61000000.0,china,asia (ex. near east),1960000000000.0,-0.39
1358,2004,38000000.0,jordan,near east,11411390409.0,-0.23
1359,2004,250000000.0,colombia,latin amer. & carib,117000000000.0,-2.27
1360,2004,12120000.0,brazil,latin amer. & carib,669000000000.0,-0.28
1361,2004,153502548.5538,oman,near east,24763713001.0,1.12
1362,2004,135800000.0,argentina,latin amer. & carib,165000000000.0,-0.61
1363,2005,80000000.0,russia,c.w. of ind. states,764000000000.0,-1.27
1364,2005,100000000.0,china,asia (ex. near east),2290000000000.0,-0.5
1365,2005,325000000.0,india,asia (ex. near east),820000000000.0,-1.01
1366,2005,25130000.0,chile,latin amer. & carib,123000000000.0,0.84
1367,2005,4800000.0,chile,latin amer. & carib,123000000000.0,0.84
1368,2005,30160000.0,chile,latin amer. & carib,123000000000.0,0.84
1369,2005,40200000.0,el salvador,latin amer. & carib,14698001400.0,-0.03
1370,2005,100000000.0,russia,c.w. of ind. states,764000000000.0,-1.27
1371,2005,24000000.0,kazakhstan,c.w. of ind. states,57123671734.0,0.19
1372,2005,67300000.0,indonesia,asia (ex. near east),286000000000.0,-1.52
1373,2005,80000000.0,indonesia,asia (ex. near east),286000000000.0,-1.52
1374,2005,50000000.0,indonesia,asia (ex. near east),286000000000.0,-1.52
1375,2005,69000000.0,indonesia,asia (ex. near east),286000000000.0,-1.52
1376,2005,54350000.0,brazil,latin amer. & carib,892000000000.0,-0.26
1377,2005,206896094.83970004,morocco,northern africa,62343022651.0,-0.56
1378,2005,7940000.0,brazil,latin amer. & carib,892000000000.0,-0.26
1379,2005,38567522.189,tunisia,northern africa,32273007554.0,0.02
1380,2005,50978491.035,pakistan,asia (ex. near east),120000000000.0,-1.75
1381,2005,30356372.30360001,macedonia,eastern europe,6257800771.0,-1.16
1382,2005,60000000.0,oman,near east,31081991725.0,0.95
1383,2005,150000000.0,peru,latin amer. & carib,76060606061.0,-0.98
1384,2005,30000000.0,colombia,latin amer. & carib,146000000000.0,-2.06
1385,2005,87387162.65536949,morocco,northern africa,62343022651.0,-0.56
1386,2005,59950087.03999999,philippines,asia (ex. near east),107000000000.0,-1.18
1387,2005,620000000.0,india,asia (ex. near east),820000000000.0,-1.01
1388,2005,30000000.0,mexico,latin amer. & carib,877000000000.0,-0.45
1389,2005,100000000.0,kazakhstan,c.w. of ind. states,57123671734.0,0.19
1390,2005,150000000.0,colombia,latin amer. & carib,146000000000.0,-2.06
1391,2005,250000000.0,colombia,latin amer. & carib,146000000000.0,-2.06
1392,2005,99400000.0,ukraine,c.w. of ind. states,86057915585.0,-0.29
1393,2005,200510000.0,mexico,latin amer. & carib,877000000000.0,-0.45
1394,2005,100000000.0,china,asia (ex. near east),2290000000000.0,-0.5
1395,2005,201050000.0,turkey,near east,506000000000.0,-0.6
1396,2005,14500000.0,indonesia,asia (ex. near east),286000000000.0,-1.52
1397,2005,10948199.8472,macedonia,eastern europe,6257800771.0,-1.16
1398,2005,84350903.36820002,croatia,eastern europe,45376744002.0,0.43
1399,2005,149750000.0,brazil,latin amer. & carib,892000000000.0,-0.26
1400,2005,385675221.8900001,turkey,near east,506000000000.0,-0.6
1401,2005,45000000.0,indonesia,asia (ex. near east),286000000000.0,-1.52
1402,2005,447880902.84,turkey,near east,506000000000.0,-0.6
1403,2005,10260000.0,peru,latin amer. & carib,76060606061.0,-0.98
1404,2005,12120000.0,brazil,latin amer. & carib,892000000000.0,-0.26
1405,2005,260000000.0,colombia,latin amer. & carib,146000000000.0,-2.06
1406,2005,180000000.0,china,asia (ex. near east),2290000000000.0,-0.5
1407,2005,150000000.0,colombia,latin amer. & carib,146000000000.0,-2.06
1408,2005,300000000.0,india,asia (ex. near east),820000000000.0,-1.01
1409,2005,38567522.189,croatia,eastern europe,45376744002.0,0.43
1410,2005,106000000.0,ukraine,c.w. of ind. states,86057915585.0,-0.29
1411,2005,186617042.85,croatia,eastern europe,45376744002.0,0.43
1412,2005,86587000.0,ukraine,c.w. of ind. states,86057915585.0,-0.29
1413,2006,123804441.3082,morocco,northern africa,68640825481.0,-0.46
1414,2006,502520000.0,brazil,latin amer. & carib,1110000000000.0,-0.29
1415,2006,658300000.0,brazil,latin amer. & carib,1110000000000.0,-0.29
1416,2006,156952892.125,turkey,near east,557000000000.0,-0.59
1417,2006,150000000.0,argentina,latin amer. & carib,233000000000.0,0.0
1418,2006,25991398.9359,macedonia,eastern europe,6862881738.0,-0.74
1419,2006,50000000.0,belarus,c.w. of ind. states,36954312354.0,0.15
1420,2006,501260000.0,mexico,latin amer. & carib,975000000000.0,-0.64
1421,2006,300760000.0,mexico,latin amer. & carib,975000000000.0,-0.64
1422,2006,100000000.0,china,asia (ex. near east),2750000000000.0,-0.54
