file_name,sector,agreement_date,year
1995_march_21_746021468035974021_indonesia--kalimantan-urban-development-_-loan-3854--loan-agreement--conformed.txt,kalimantan-urban-development-_,1995_march_21,1995
1995_march_21_838421468302940766_uruguay--health-sector-development-project-_-loan-3855--loan-agreement--conformed.txt,health-sector-development,1995_march_21,1995
1995_march_23_194441468053648264_mauritius--higher-and-technical-education-project-_-loan-3859--loan-agreement--conformed.txt,higher-and-technical-education,1995_march_23,1995
1995_march_23_677901468010500558_argentina--second-municipal-development-project-_-loan-3860--loan-agreement--conformed.txt,second-municipal-development,1995_march_23,1995
1995_march_28_492161468118746654_venezuela--agricultural-extension-project-_-loan-3862--loan-agreement--conformed.txt,agricultural-extension,1995_march_28,1995
1995_march_30_536101468037750899_jordan--second-human-resources-development-sector-investment-project-_-loan-3864--loan-agreement--conformed.txt,second-human-resources-development-sector-investment,1995_march_30,1995
1995_march_7_628461468294963375_romania--employment-and-social-protection-project-_-loan-3849--loan-agreement--conformed.txt,employment-and-social-protection,1995_march_7,1995
1995_march_7_757931468298473301_russia--housing-project-_-loan-3850--loan-agreement--conformed.txt,housing,1995_march_7,1995
1995_march_9_251361468333889746_russia--tax-adminsitration-modernization-project-_-loan-3853--loan-agreement--conformed.txt,tax-adminsitration-modernization,1995_march_9,1995
1995_march_9_378291468285563824_philippines--women_s-health-and-safe-motherhood-project-_-loan-3852--loan-agreement--conformed.txt,women_s-health-and-safe-motherhood,1995_march_9,1995
1995_march_9_767821468045250464_moldova--pre-export-guarantee-facility-project-_-loan-3851--loan-agreement--conformed.txt,pre-export-guarantee-facility,1995_march_9,1995
1995_may_16_388981468296174031_russia--urban-transportation-project-_-loan-3885--loan-agreement--conformed.txt,urban-transportation,1995_may_16,1995
1995_may_23_503941468170059617_thailand--clean-fuels-and-environmental-improvement-project-_-loan-3889--loan-agreement--conformed.txt,clean-fuels-and-environmental-improvement,1995_may_23,1995
1995_may_23_505851468308076292_ukraine--seed-development-project-_-loan-3891--loan-agreement--conformed.txt,seed-development,1995_may_23,1995
1995_may_23_587431468269438409_indonesia--book-and-reading-development-project-_-loan-3887--loan-agreement--conformed.txt,book-and-reading-development,1995_may_23,1995
1995_may_25_104281468302407011_uzbekistan--cotton-sub-sector-improvement-project-_-loan-3894--loan-agreement--conformed.txt,cotton-sub-sector-improvement,1995_may_25,1995
1995_may_25_596771468307146651_turkey--antalya-water-supply-and-sanitation-project-_-loan-3893--loan-agreement--conformed.txt,antalya-water-supply-and-sanitation,1995_may_25,1995
1995_may_2_409061468246619834_dominican-republic--irrigated-land-and-watershed-management-project-_-loan-3875--loan-agreement--conformed.txt,irrigated-land-and-watershed-management,1995_may_2,1995
1995_may_30_795591468039859235_kazakhstan--social-protection-project-_-loan-3896--loan-agreement--conformed.txt,social-protection,1995_may_30,1995
1995_may_4_130651468099549753_st.-lucia--solid-waste-management-project-_-loan-3881--loan-agreement--conformed.txt,solid-waste-management,1995_may_4,1995
1995_may_4_252051468085445878_st.-vincent-and-the-grenadines--solid-waste-management-project-_-loan-3880--loan-agreement--conformed.txt,solid-waste-management,1995_may_4,1995
1995_may_4_951241468010499377_argentina--second-provincial-development-project-_-loan-3877--loan-agreement--conformed.txt,second-provincial-development,1995_may_4,1995
1995_may_9_674811468015658544_chile--secondary-education-quality-improvement-project-_-loan-3883--loan-agreement--conformed.txt,secondary-education-quality-improvement,1995_may_9,1995
1995_may_9_984001468170059346_thailand--lam-takhong-pump-storage-project-_-loan-3884--loan-agreement--conformed.txt,lam-takhong-pump-storage,1995_may_9,1995
1995_november_16_531881468246661097_colombia--santa-fe-i-water-supply-and-sewerage-rehabilitation-project-_-loan-3952--loan-agreement--conformed.txt,santa-fe-i-water-supply-and-sewerage-rehabilitation,1995_november_16,1995
1995_november_28_181301468010196950_argentina--enterprise-export-development-project-_-loan-3960--loan-agreement--conformed.txt,enterprise-export-development,1995_november_28,1995
1995_november_28_238441468296979011_poland--power-transmission-project-_-loan-3959--loan-agreement--conformed.txt,power-transmission,1995_november_28,1995
1995_november_30_870911468059050607_russia--standards-development-project-_-loan-3961--loan-agreement--conformed.txt,standards-development,1995_november_30,1995
1995_november_9_668671468028495929_dominican-republic--second-basic-education-development-project-_-loan-3951--loan-agreement--conformed.txt,second-basic-education-development,1995_november_9,1995
1995_november_9_836351468100160322_pakistan--telecommunications-regulation-and-privatization-support-project-_-loan-3950--loan-agreement--conformed.txt,telecommunications-regulation-and-privatization-support,1995_november_9,1995
1995_october_10_554031468057564749_loan-agreement-for-loan-3939-ph-conformed.txt,,1995_october_10,1995
1995_september_14_180191468068335357_paraguay--secondary-education-improvement-project-_-loan-3941--loan-agreement--conformed.txt,secondary-education-improvement,1995_september_14,1995
1995_september_14_737131468285564602_philippines--second-rural-finance-project-fixed-rate-single-currency-loan-_-loan-3939--loan-agreement--conformed.txt,second-rural-finance,1995_september_14,1995
1995_september_21_319841468307147267_turkey--public-financial-management-project-_-loan-3942--loan-agreement--conformed.txt,public-financial-management,1995_september_21,1995
1996_february_20_214501468035338106_indonesia--second-power-transmission-and-distribution-project-_-loan-3978--loan-agreement--conformed.txt,second-power-transmission-and-distribution,1996_february_20,1996
1996_february_8_696831468049465165_moldova--first-private-sector-development-project-_-loan-3977--loan-agreement--conformed.txt,first-private-sector-development,1996_february_8,1996
1996_january_18_695781468057888949_romania--financial-and-enterprise-sector-adjustment-loan-_-loan-3975--loan-agreement--conformed.txt,financial-and-enterprise-sector-adjustment,1996_january_18,1996
1996_january_18_949521468090881196_romania--railway-rehabilitation-project-_-loan-3976--loan-agreement--conformed.txt,railway-rehabilitation,1996_january_18,1996
1998_may_29_174761468024555334_china--yangzhou-thermal-power-project-_-loan-3718--loan-agreement--1--conformed.txt,yangzhou-thermal-power,1998_may_29,1998
1998_may_29_806201468019740340_china--yangzhou-thermal-power-project-_-loan-3718--loan-agreement--2--conformed.txt,yangzhou-thermal-power,1998_may_29,1998
2001_july_3_322571468248956257_loan-agreement-for-loan-4613-hr-conformed.txt,,2001_july_3,2001
"2008_july_17_862331468018039982_loan-agreement,-l7531-cn-conformed.txt",,2008_july_17,2008
"2008_november_11_357611468299187972_loan-agreement,-l7614-mx-conformed.txt",,2008_november_11,2008
2009_november_12_114131468252897942_loan-agreement-for-loan-7804-ge-conformed.txt,,2009_november_12,2009
2010_october_7_789711468115744714_loan-agreement-for-loan-7930-tn-conformed.txt,,2010_october_7,2010
2012_december_18_334251468236371955_official-documents-loan-agreement-for-loan-8177-br-closing-package.txt,,2012_december_18,2012
2012_february_15_533511468218386526_official-documents-loan-agreement-for-loan-8125-am-closing-package.txt,,2012_february_15,2012
2012_july_4_856641468296977616_official-documents-loan-agreement-for-loan-8186-pl-closing-package.txt,,2012_july_4,2012
2012_june_18_303491468216590188_official-documents-loan-agreement-for-loan-8135-br-closing-package.txt,,2012_june_18,2012
2012_june_29_741731468056365955_official-documents-loan-agreement-for-loan-8134-mx-closing-package.txt,,2012_june_29,2012
2012_may_31_348331468252592070_official-documents-loan-agreement-for-loan-8164-id-closing-package.txt,,2012_may_31,2012
2012_november_5_787801468253229543_official-documents-loan-agreement-for-loan-8136-in-closing-package.txt,,2012_november_5,2012
2012_october_11_563301468306258137_official-documents-loan-agreement-for-loan-8195-ua-closing-package.txt,,2012_october_11,2012
2012_october_31_166731468212963508_official-documents-loan-agreement-for-loan-8168-br-closing-package.txt,,2012_october_31,2012
"2013_april_12_614191468268209187_official-documents-loan-agreement,-l8245-id-closing-package.txt",,2013_april_12,2013
"2013_april_16_572311468053084618_official-documents-loan-agreement,-l8240-ma-closing-package.txt",,2013_april_16,2013
2013_april_19_837281468056438613_official-documents-loan-agreement-for-loan-8248-mu-closing-package.txt,,2013_april_19,2013
"2013_april_20_723151468147287906_official-documents-loan-agreement,-l8238-ph-closing-package.txt",,2013_april_20,2013
"2013_april_21_644391468091791780_official-documents-loan-agreement,-l8221-pe-closing-package.txt",,2013_april_21,2013
"2013_august_19_715661468215998927_official-documents-loan-agreement,-l8200-br-closing-package.txt",,2013_august_19,2013
2013_august_22_711601468104365580_official-documents-loan-agreement-for-loan-8275-tr-closing-package.txt,,2013_august_22,2013
"2013_december_10_668251468224424865_official-documents-loan-agreement,-l8310-br-closing-package.txt",,2013_december_10,2013
2013_december_12_834031468224425505_official-documents-loan-agreement-for-loan-8201-br-closing-package.txt,,2013_december_12,2013
"2013_december_27_730021468275683186_official-documents-loan-agreement-for-loan-8324-me,-additional-financing-closing-package.txt",,2013_december_27,2013
2013_february_26_949961468253839357_official-documents-amendment-to-the-loan-agreement-for-loan-7562-jo.txt,,2013_february_26,2013
2013_july_19_950101468274256282_official-documents-loan-agreement-for-loan-8279-ge-closing-package.txt,,2013_july_19,2013
2013_july_2_864391468296977942_official-documents-loan-agreement-for-loan-8273-pl-closing-package.txt,,2013_july_2,2013
"2013_july_4_630391468258835532_official-documents-loan-agreement,-l8250-cn-closing-package.txt",,2013_july_4,2013
2013_june_19_435991468035419944_official-documents-loan-agreement-for-loan-8254-in-closing-package.txt,,2013_june_19,2013
"2013_june_4_790801468056398971_official-documents-supplemental-letter-ref.-financial-data,-l8266-ma-closing-package.txt",,2013_june_4,2013
"2013_march_20_411041468022131298_official-documents-loan-agreement,-l8215-cn-closing-package.txt",,2013_march_20,2013
2013_may_6_897261468113671070_official-documents-loan-agreement-for-loan-8244-tr-closing-package.txt,,2013_may_6,2013
"2013_november_27_855381468101390630_official-documents-loan-agreement,-l8255-yf-closing-package.txt",,2013_november_27,2013
"2013_november_8_509491468205186539_official-documents-loan-agreement,-l8294-am-closing-package.txt",,2013_november_8,2013
"2014_april_12_930311468024560223_official-documents-loan-agreement,-l8345-eg-closing-package.txt",,2014_april_12,2014
2014_april_29_591941468262530560_official-documents-loan-agreement-for-loan-8361-kz-closing-package.txt,,2014_april_29,2014
2014_april_29_604391468285608150_official-documents-loan-agreement-for-loan-8277-kz-closing-package.txt,,2014_april_29,2014
"2014_april_30_286421468026368837_official-documents-loan-agreement,-l8364-hr-closing-package.txt",,2014_april_30,2014
"2014_april_8_181511468200353403_official-documents-loan-agreement,-l8351-by-closing-package.txt",,2014_april_8,2014
"2014_april_9_434221468032968457_official-documents-loan-agreement,-l8341-ga-closing-package.txt",,2014_april_9,2014
2014_august_22_131601468334243208_official-documents-loan-agreement-for-loan-8409-tr-closing-package.txt,,2014_august_22,2014
"2014_august_22_260441468115473766_official-documents-loan-agreement,-loan-8412-tr-closing-package.txt",,2014_august_22,2014
2014_august_29_297441468020094653_official-documents-loan-agreement-for-loan-8415-br-closing-package.txt,,2014_august_29,2014
2014_august_6_804261468206075931_official-documents-loan-agreement-for-loan-8374-am-closing-package.txt,,2014_august_6,2014
2014_december_15_608161468245128234_official-documents-loan-agreement-for-loan-8455-co-closing-package.txt,,2014_december_15,2014
2014_december_9_318201468006913878_official-documents-scf-loan-agreement-for-tf016083-closing-package.txt,,2014_december_9,2014
2014_february_12_779451468257642987_official-documents-loan-agreement-for-loan-8313-in-closing-package.txt,,2014_february_12,2014
