filename,loan_amount,currency
1991_september_13_549901468174541079_conformed-copy--l3345--tek-restructuring-project--loan-assumption-agreement-2.txt,260000000,$
1991_september_16_136761468296690080_conformed-copy--l3377--energy-sector-adjustment-loan--loan-agreement-5.txt,100000000,$
1991_september_16_333921468095974486_conformed-copy--l3377--energy-sector-adjustment-loan--loan-agreement-6.txt,20000000,$
1991_september_16_374721468231304302_conformed-copy--l3388--food-security-project--loan-agreement.txt,23000000,$
1991_september_16_470721468296117234_conformed-copy--l3377--energy-sector-adjustment-loan--loan-agreement-3.txt,75000000,$
1991_september_16_487671468333299948_conformed-copy--l3377--energy-sector-adjustment-loan--loan-agreement-4.txt,25000000,$
1991_september_16_608321468293443634_conformed-copy--l3377--energy-sector-adjustment-loan--loan-agreement-2.txt,40000000,$
1991_september_16_979951468295199065_conformed-copy--l3377--energy-sector-adjustment-loan--loan-agreement-1.txt,75000000,$
1991_september_26_325061468260663781_conformed-copy--l3354--gas-investment-project--loan-agreement.txt,84000000,$
1991_september_5_713001468041367747_conformed-copy--l3392--irrigation-subsector-ii-o-_-m-project--loan-agreement.txt,225000000,$
1991_september_6_324911468053967260_conformed-copy--l3295--rural-basic-education-development-project--loan-agreement.txt,145000000,$
1992_april_11_590461468116673284_conformed-copy--l3456--higher-education-restructuring-project--loan-agreement.txt,75000000,$
1992_april_15_949141468057364566_conformed-copy--l3455--third-municipal-development-project--loan-agreement.txt,68000000,$
1992_april_27_832431468283176234_conformed-copy--l3459--enterprise-reform-loan--loan-agreement.txt,200000000,$
1992_april_30_248041468273869335_conformed-copy--l3463--second-structural-adjustment-loan--loan-agreement.txt,275000000,$
1992_august_24_942571468034157401_conformed-copy--l3509--product-market-development-project--loan-agreement.txt,100000000,$
1992_august_25_595831468120854950_conformed-copy--l3451--national-fadama-development-project--loan-agreement.txt,67500000,$
1992_august_25_941641468289843830_conformed-copy--l3483--national-agricultural-technology-support-project--loan-agreement.txt,42500000,$
1992_august_26_445731468052163979_conformed-copy--l3490--third-kabupaten-roads-development-project--loan-agreement.txt,215000000,$
1992_august_26_771891468043746423_conformed-copy--l3496--primary-school-teacher-development-project--loan-agreement.txt,36600000,$
1992_august_26_828081468042270684_conformed-copy--l3501--suralaya-thermal-power-project--loan-agreement.txt,423600000,$
1992_august_5_732881468007247275_conformed-copy--l3487--pilot-forestry-and-watershed-management-project--loan-agreement.txt,25000000,$
1992_august_5_878771468010235898_conformed-copy--l3488--cadastre-project--loan-agreement.txt,33000000,$
1992_december_15_619131468011110333_conformed-copy--l3527--health-sector-reform-project--loan-agreement.txt,90000000,$
1992_december_16_760141468045251729_conformed-copy--l3536--third-primary-and-secondary-education-sector-project--loan-agreement.txt,141000000,$
1992_december_16_893001468022756901_conformed-copy--l3530--guangdong-provincial-highway-project--loan-agreement.txt,240000000,$
1992_december_16_976721468231262001_conformed-copy--l3531--henan-highway-project--loan-agreement.txt,120000000,$
1992_december_21_309161468296117590_conformed-copy--l3499--housing-project--loan-agreement.txt,200000000,$
1992_december_22_469071468235488922_conformed-copy--l3547--santa-catarina-state-highway-management-project--loan-agreement-1.txt,50000000,$
1992_december_23_942171468295512022_conformed-copy--l3539--economic-integration-loan--loan-agreement.txt,200000000,$
1992_december_30_995771468231564960_conformed-copy--c2423--financial-sector-technical-assistance-project--loan-agreement.txt,8000000,$
1992_february_14_298081468282308865_conformed-copy--l3436--power-utilities-efficiency-improvement-project--loan-agreement.txt,Error,
1992_february_4_570051468167974634_conformed-copy--c2331--structural-adjustment-credit--loan-agreement.txt,125000000,$
1992_february_5_131091468295186493_conformed-copy--l3430--highway-management-project--loan-agreement.txt,150000000,$
1992_february_5_347251468292861789_conformed-copy--l3431--third-nonformal-education-project--loan-agreement.txt,69500000,$
1992_february_5_916571468296959235_conformed-copy--l3435--engineering-and-science-education-project--loan-agreement.txt,85000000,$
1992_february_7_420981468012638438_conformed-copy--l3433--yanshi-thermal-power-project--loan-agreement.txt,180000000,$
1992_january_15_441261468203647983_conformed-copy--l3422--primary-education-development-project--loan-agreement.txt,7100000,$
1992_january_27_208111468233360870_conformed-copy--c2313--national-drainage-project--loan-agreement.txt,45000000,$
1992_july_13_131551468299638754_conformed-copy--l3484--third-felcra-land-development-project--loan-agreement.txt,94000000,$
1992_july_17_233201468095974728_conformed-copy--l3466--health-services-development-project--loan-agreement.txt,130000000,$
1992_july_17_392481468198852820_conformed-copy--l3493--second-road-maintenance-and-rehabilitation-project--loan-agreement.txt,310000000,$
1992_july_17_920951468094488220_conformed-copy--l3467--private-enterprise-development-project--loan-agreement.txt,60000000,$
1992_july_1_751241468050981583_conformed-copy--l3458--sugar-energy-development-project--loan-agreement.txt,15000000,$
1992_july_22_978721468225879498_conformed-copy--l3462--zouxian-thermal-power-project--loan-agreement.txt,310000000,$
1992_july_27_317751468174541582_conformed-copy--l3511--earthquake-rehabilitation-and-reconstruction-project--loan-agreement.txt,285000000,$
1992_july_8_137171468267590402_conformed-copy--l3482--fourth-telecommunications-project--loan-agreement.txt,375000000,$
1992_july_8_943541468033838451_conformed-copy--l3498--second-maharashtra-power-project--loan-agreement.txt,350000000,$
1992_july_9_266581468011451865_conformed-copy--l3443--regional-cement-industry-project--loan-agreement.txt,82700000,$
1992_june_12_297111468313482577_conformed-copy--l3476--berke-hydropower-project--loan-agreement.txt,270000000,$
1992_june_12_648121468319139898_conformed-copy--l3477--treasury-data-systems-project--loan-agreement.txt,9200000,$
1992_june_12_981311468174541321_conformed-copy--l3472--agricultural-research-project--loan-agreement.txt,55000000,$
1992_june_15_591681468145482791_conformed-copy--l3486--private-farmer-and-enterprise-support-project--loan-agreement.txt,100000000,$
1992_june_17_638161468056431242_conformed-copy--l3465--agricultural-technology-project--loan-agreement.txt,150000000,$
1992_june_18_598281468051850413_conformed-copy--c2365--second-national-highway-project--loan-agreement.txt,153000000,$
1992_june_19_214461468048548897_conformed-copy--l3469--vocational-schools-development-project--loan-agreement.txt,30000000,$
1992_june_19_689101468046473046_conformed-copy--l3468--science-education-and-libraries-computerization-project--loan-agreement.txt,50000000,$
1992_june_25_346391468302442522_conformed-copy--l3323--debt-and-debt-service-reduction-project--loan-agreement.txt,65000000,$
1992_june_2_288621468094465634_conformed-copy--l3481--structural-adjustment-loan--loan-agreement.txt,400000000,$
1992_june_3_681971468057893694_conformed-copy--l3439--rural-electrification-revitalization-project--loan-agreement.txt,91300000,$
1992_june_5_317801468259143668_conformed-copy--l3464--tree-crop-smallholder-development-project--loan-agreement.txt,87600000,$
1992_june_5_510221468261242967_conformed-copy--l3478--sistan-river-flood-works-rehabilitation-project--loan-agreement.txt,57000000,$
1992_june_5_521801468039021597_conformed-copy--l3479--tehran-drainage-project--loan-agreement.txt,77000000,$
1992_march_30_978281468038107465_conformed-copy--l3441--kureimat-power-project--loan-agreement.txt,220000000,$
1992_march_9_773891468026331290_conformed-copy--l3425--first-social-development-project--education-and-training--loan-agreement.txt,89000000,$
1992_may_18_430841468043746185_conformed-copy--l3448--primary-education-quality-improvement-project--loan-agreement.txt,37000000,$
1992_may_21_971371468086052467_conformed-copy--l3450--pusan-and-taejon-sewerage-project--loan-agreement.txt,40000000,$
1992_may_5_893201468313473238_conformed-copy--l3418--gas-infrastructure-development-project--loan-agreement.txt,60000000,$
1992_november_16_419241468092098634_conformed-copy--l3513--rehabilitation-loan--loan-agreement.txt,600000000,$
1992_november_6_842421468191678347_conformed-copy--l3405--sahara-regional-development-project--loan-agreement.txt,57000000,$
1992_october_1_407371468332391400_conformed-copy--l3500--domestic-energy-resources-development-project--loan-agreement.txt,180000000,$
1992_october_20_126871468012639163_conformed-copy--l3515--second-shuikou-hydroelectric-project--loan-agreement.txt,100000000,$
1992_october_23_357741468300291882_conformed-copy--l3525--rehabilitation-loan--loan-agreement.txt,45000000,$
1992_october_23_853741468271213961_conformed-copy--l3524--rehabilitation-loan--loan-agreement.txt,60000000,$
1992_october_2_171811468022482083_conformed-copy--l3522--rehabilitation-loan--loan-agreement.txt,30000000,$
1992_october_2_424011468048549115_conformed-copy--l3516--public-hospital-modernization-project--loan-agreement.txt,30000000,$
1992_october_7_992441468118738138_conformed-copy--l3507--municipal-sector-investment-project--loan-agreement.txt,75000000,$
1993_april_15_666911468230946555_conformed-copy--l3581--sixth-railway-project--loan-agreement.txt,420000000,$
1993_april_16_479301468057557437_conformed-copy--l3485--oro-smallholder-oil-palm-development-project--loan-agreement.txt,27000000,$
1993_april_16_741361468287425855_conformed-copy--l3578--education-sector-development-project--loan-agreement.txt,20000000,$
1993_april_19_841121468029106493_conformed-copy--l3594--third-structural-adjustment-loan--loan-agreement.txt,100000000,$
1993_april_23_398931468059327898_conformed-copy--l3523--telephone-system-expansion-project--loan-agreement.txt,134000000,$
1993_april_27_505951468034180973_conformed-copy--l3597--health-services-and-management-project--loan-agreement.txt,91000000,$
1993_april_27_971041468034157652_conformed-copy--l3596--pensions-administration-and-health-insurance-project--loan-agreement.txt,132000000,$
1993_april_28_155331468095975033_conformed-copy--l3564--roads-project--loan-agreement.txt,150000000,$
1993_april_28_482731468052748849_conformed-copy--l3583--power-sector-efficiency-improvement-project--loan-agreement.txt,165000000,$
1993_april_29_670381468054245251_conformed-copy--l3557--telecommunications-sector-restructuring-project--loan-agreement.txt,100000000,$
1993_april_30_505461468295010752_conformed-copy--l3593--transport-project--loan-agreement.txt,120000000,$
1993_april_7_272451468087837885_conformed-copy--l3571--polytechnic-development-project--loan-agreement.txt,107000000,$
1993_april_7_456331468009953986_conformed-copy--l3585--institution-building-project--loan-agreement.txt,12000000,$
1993_august_12_191751468259144485_conformed-copy--l3629--water-supply-and-sanitation-for-low-income-communities-project--loan-agreement.txt,80000000,$
1993_august_12_802471468092353985_conformed-copy--l3623--oil-rehabilitation-project--loan-agreement.txt,610000000,$
1993_august_13_110551468261271734_conformed-copy--l3575--agricultural-sector-credit-project--loan-agreement.txt,110000000,$
1993_august_13_310261468295512564_conformed-copy--l3626--power-transmission-and-rehabilitation-project--loan-agreement.txt,110000000,$
1993_august_13_407211468012051100_conformed-copy--l3640--institution-building-project--loan-agreement.txt,8300000,$
1993_august_16_648981468294117388_conformed-copy--l3636--enterprise-and-financial-sector-adjustment-loan--loan-agreement.txt,80000000,$
1993_august_18_627391468101945927_conformed-copy--l3637--telecommunications-project--loan-agreement.txt,55000000,$
1993_august_25_335271468213902250_conformed-copy--c2518--grain-distribution-and-marketing-project--loan-agreement.txt,325000000,$
1993_august_25_342551468020640288_conformed-copy--l3606--tianhuangping-hydroelectric-project--loan-agreement.txt,300000000,$
1993_august_31_564121468145746427_conformed-copy--l3641--forest-development-support-project--loan-agreement.txt,146000000,$
1993_december_10_284641468292862447_conformed-copy--l3658--nation-watershed-management-and-conservation-project--loan-agreement.txt,56500000,$
1993_december_13_537021468061154192_conformed-copy--l3662--national-rural-finance-project--loan-agreement.txt,100000000,$
1993_december_15_537091468230946869_conformed-copy--l3652--second-shanghai-metropolitan-transport-project--loan-agreement.txt,150000000,$
1993_december_20_936441468014059001_conformed-copy--l3660--rehabilitation-loan--loan-agreement.txt,120000000,$
1993_december_21_504931468241169757_china--telecommunications-project-_-loan-3687--loan-agreement--conformed.txt,250000000,$
