Filename,Year,loan_amount,Country,Region,Elec,GDPpC,Lit,Gini,Stability,Population,Area (sq. mi.),label0,label1,label2,label3,label4,label5,label6,label7,label8,label9,label10,final_label
1990_november_13_110501468164647843_conformed-copy--l3068--seventh-railway-project--loan-agreement-2.txt,1990,31900000.0,slovenia,eastern europe,100.0,12349.82671,94.660000612,42.36,-0.6020000000000001,2010347.0,20273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999975275396634,0.0,0.0,0.0,0.0,6.0
1990_november_13_253961468300588338_conformed-copy--l3068--seventh-railway-project--loan-agreement-4.txt,1990,32500000.0,croatia,eastern europe,100.0,27474.8249456,98.673060604,33.76,-0.8960000000000001,4494749.0,56542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999997330064,0.0,0.0,0.0,0.0,6.0
1990_november_13_305991468107076757_conformed-copy--l3068--seventh-railway-project--loan-agreement-1.txt,1990,43200000.0,serbia,eastern europe,100.0,27474.8249456,98.673060604,33.76,-0.8960000000000001,9396411.0,88361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999996695124,0.0,0.0,0.0,0.0,6.0
1990_november_13_616181468093594391_conformed-copy--l3068--seventh-railway-project--loan-agreement-3.txt,1990,14600000.0,serbia,eastern europe,100.0,27474.8249456,98.673060604,33.76,-0.8960000000000001,9396411.0,88361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999746592,0.0,0.0,0.0,0.0,6.0
1990_november_2_818541468289795819_conformed-copy--l3116--power-system-maintenance-and-rehabilitation-project--loan-agreement.txt,1990,70000000.0,germany,western europe,100.0,19415.9836,97.777232358,39.3,-1.008,82422299.0,357021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
1990_november_30_122571468043744539_conformed-copy--l3267--second-private-sector-development-loan--loan-agreement.txt,1990,250000000.0,indonesia,asia (ex. near east),100.0,3082.082407,81.51985168,31.2,-0.308,245452739.0,1919440.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1990_november_7_123971468052804464_conformed-copy--l3258--second-petrochemicals-development-project--loan-agreement.txt,1990,12000000.0,india,asia (ex. near east),16.9582739336,1201.668486,48.22206879,42.88,-1.0239999999999998,1095351995.0,3287590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
1990_november_7_342581468033677831_conformed-copy--l3259-second-petrochemicals-development-project--loan-agreement.txt,1990,233000000.0,india,asia (ex. near east),16.9582739336,1201.668486,48.22206879,42.88,-1.0239999999999998,1095351995.0,3287590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
1990_november_8_384401468332700618_conformed-copy--l3263--earthquake-reconstruction-project--loan-agreement.txt,1990,125000000.0,philippines,asia (ex. near east),71.52000000000001,2665.119919,93.57389832,38.7,-1.236,89468677.0,300000.0,0.0,0.0,0.0,0.0,0.9999559985578146,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1990_november_8_543741468059064750_conformed-copy--l3261--second-communal-irrigation-development-project--loan-agreement.txt,1990,46200000.0,philippines,asia (ex. near east),71.52000000000001,2665.119919,93.57389832,38.7,-1.236,89468677.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0
