,x,y
2003_july_15_636791468298779974_conformed-copy--l7181--electricity-market-project--loan-agreement.txt,53.34386,11.1702175
1993_august_13_407211468012051100_conformed-copy--l3640--institution-building-project--loan-agreement.txt,-20.700878,13.919485
1990_november_13_305991468107076757_conformed-copy--l3068--seventh-railway-project--loan-agreement-1.txt,36.806934,-50.217648
2015_october_8_708671468272095743_official-documents-loan-agreement-for-loan-8530-jo-closing-package.txt,25.554792,24.347843
"2013_december_3_959971468004190398_official-documents-loan-agreement,-l8307-br-closing-package.txt",-15.302682,65.94479
2004_july_5_560191468228260179_loan-agreement-lguangdong-pearl-river-delta-urban-environment-project-4742-cn--conformed.txt,30.171707,-12.796436
1994_january_27_601651468009004254_locust-control-loan-3690-dz-conformed.txt,16.958338,-35.420696
"2009_july_8_553111468304452831_loan-agreement,-l7743-tn-conformed.txt",26.536703,30.008331
1993_june_14_709241468324873458_conformed-copy--l3587--second-large-scale-irrigation-improvement-project--loan-agreement.txt,20.217068,-21.056704
1994_july_1_268061468056437799_conformed-copy--l3736--technical-assistance-to-enhance-competitiveness-project--loan-agreement.txt,-23.845348,1.0963551
1991_september_13_501161468119940760_conformed-copy--l3345--tek-restructuring-project--loan-assumption-agreement-1.txt,27.56989,13.908768
2010_april_9_923601468041066358_loan-agreement-for-loan-7867-id-conformed.txt,-15.027117,-13.354469
2003_august_11_950481468017399066_conformed-copy--l7179--second-programmatic-fiscal-reform-loan--fiscal-responsibility-and-tax-reform--loan-agreement.txt,-14.273891,82.63859
2017_june_12_670501501701504628_official-documents-loan-agreement-for-loan-8746-in-closing-package.txt,-3.7835531,-6.4987025
1996_august_2_773921468093581673_conformed-copy--l4079--bucharest-water-supply-project--loan-agreement.txt,40.092678,1.6740509
2016_december_26_711141484066684269_official-documents-loan-agreement-for-loan-8677-tr-closing-package.txt,3.4818695,-0.99392086
1991_october_25_564911468059709046_conformed-copy--l3403--agriculture-sector-investment-loan--loan-agreement.txt,5.8296323,-21.800547
2018_october_26_260361544547693475_official-documents-loan-agreement-for-loan-8897-id-closing-package.txt,-12.322074,-0.66163474
2010_december_8_400201468057244535_ctf-loan-agreement-for-tf098062-conformed.txt,27.493383,20.440912
1997_december_19_323281468049780039_conformed-copy--l4240--second-private-sector-development-project--loan-agreement.txt,1.2854646,26.817225
2014_july_9_613721468334925708_official-documents-loan-agreement-for-loan-8404-ua-closing-package.txt,-32.642822,-12.286645
1995_july_7_528331468297292180_conformed-copy--l3898--second-rehabilitation-loan--loan-agreement.txt,2.61839,58.92119
1990_august_3_582271468012059093_conformed-copy--l3206--social-dimensions-of-adjustment-project--loan-agreement.txt,-35.95287,-12.285988
1995_april_6_104371468292864005_conformed-copy--l3854--kalimantan-urban-development--loan-agreement.txt,36.44933,-17.840752
"2008_april_11_386241468304777422_loan-agreement,-l7510-yf-conformed.txt",-33.2196,-7.7711287
1992_june_17_638161468056431242_conformed-copy--l3465--agricultural-technology-project--loan-agreement.txt,-9.70268,-27.211782
1995_june_29_616431468260060527_conformed-copy--l3887--book-and-reading-development-project--loan-agreement.txt,-76.84481,-6.5135574
1994_october_9_659351468038108290_conformed-copy--c2585--agricultural-modernization-project--loan-agreement.txt,1.5171778,17.781233
2016_november_10_293411479226704522_official-documents-loan-agreement-for-loan-8628-ar-closing-package.txt,24.71574,-17.93916
"1997_august_29_496091468310506074_conformed-copy--l4216--water-supply,-sanitation-and-health-project--loan-agreement.txt",33.58896,-7.912948
2014_june_10_514191468027665163_official-documents-loan-agreement-for-loan-8365-hr-closing-package.txt,-17.686497,71.553246
1991_may_9_477771468123870093_conformed-copy--l3283--port-sector-project--kingdom--loan-agreement-1.txt,27.190268,-44.302505
2003_march_19_858581468241763412_conformed-copy--l7163--programmatic-fiscal-and-institutional-structural-adjustment-loan--loan-agreement.txt,-24.07107,46.704388
1991_june_28_662691468116369316_conformed-copy--l3324--state-and-provincial-roads-project--loan-agreement.txt,-26.23184,-8.8936825
1995_april_20_610741468260092665_croatia--highway-sector-project-_-loan-3869--loan-agreement--conformed.txt,11.854244,-69.248314
2002_february_12_507671468007278097_conformed-copy--l7073--transport-technical-assistance-project--loan-agreement.txt,-18.372923,6.589034
"2005_september_14_542621468051043296_loan-agreement,-l4798-in-conformed.txt",-3.6600137,6.0934668
2018_january_16_984731518030188111_official-documents-loan-agreement-for-loan-8791-cn-closing-package.txt,-66.9302,-9.715557
1990_february_7_741731468054580930_conformed-copy--l3136--industrial-finance-project--loan-agreement-1.txt,10.457227,29.887476
1993_december_6_994971468028751146_conformed-copy--l3654--health-sector-reform-project--loan-agreement.txt,-42.071987,-20.07325
1991_march_22_692491468292923977_conformed-copy--l3303--second-trade-and-financial-sector-adjustment-loan--loan-agreement.txt,-3.8354614,58.025604
2003_november_17_416501468285027795_conformed-copy--l7200--third-programmatic-social-reform-loan--loan-agreement.txt,-38.457214,47.576786
2002_september_30_799291468054566572_conformed-copy--l7127--tax-administration-institutional-development-project--loan-agreement.txt,-34.540005,12.826739
1995_october_31_967871468335508845_uruguay--power-transmission-and-distribution-project-_-loan-3949--loan-agreement--conformed.txt,64.68596,18.256546
2009_november_18_876431468269692765_loan-agreement-for-loan-7790-mx-conformed.txt,25.279343,20.232706
2000_april_25_546091468112481859_conformed-copy--l4534--kiev-public-buildings-energy-efficiency-project--loan-agreement.txt,37.801918,24.000978
1992_october_2_424011468048549115_conformed-copy--l3516--public-hospital-modernization-project--loan-agreement.txt,-35.0296,-31.482716
1996_june_20_834791468049175033_conformed-copy--l3995--private-agriculture-development-project--loan-agreement.txt,0.8519427,15.11805
2000_june_26_675931468039022638_conformed-copy--l4550--second-primary-health-care-and-nutrition-project--loan-agreement.txt,-43.563766,-31.462736
2004_june_2_885081468041400216_loan-agreement-l4731-id--conformed.txt,-15.98095,-40.68433
2003_august_5_458711468016433949_conformed-copy--l7172--science-for-the-knowledge-economy-project--loan-agreement.txt,-49.59096,-0.39938232
2018_april_29_504931525897364279_official-documents-loan-agreement-for-loan-8827-iq-closing-package.txt,-16.420887,-7.3740153
2002_march_24_817821468238170601_conformed-copy--l7107--tuberculosis-control-project--loan-agreement.txt,-30.967928,-20.197021
1995_march_21_745251468298781163_conformed-copy--l3735--industrial-development-project--loan-agreement.txt,-2.9979696,25.672644
1998_december_10_323351468059711460_conformed-copy--l4402--fes-rehabilitation-project--loan-agreement-2.txt,-2.8499594,-40.639114
2009_september_8_939281468068634384_loan-agreement-for-l7668-pe-conformed.txt,-28.201077,62.24774
1998_january_20_321871468220769967_conformed-copy--l4150--provincial-agricultural-development-project--loan-agreement.txt,-3.1191866,-10.9743805
2004_august_17_387181468303600334_loan-agreement-l7252-lc--conformed.txt,-32.06862,-24.64786
"2013_july_12_448171468045573505_official-documents-loan-assignment-and-assumption-agreement,-l7532-mk-closing-package.txt",5.369715,-67.67554
2008_november_6_369531468003046126_loan-agreement-l7478-ar-additional-financing-conformed.txt,-5.4402003,-10.849621
1995_june_8_839271468300571265_conformed-copy--l3868--transit-facilitation-project--loan-agreement.txt,15.920776,-52.52585
2000_august_11_331481468051229800_conformed-copy--l4555--telecommunications-sector-reform-technical-assistance-project--loan-agreement.txt,-24.496332,24.549753
2014_october_2_254071468311431934_official-documents-loan-agreement-for-loan-8349-tr-closing-package.txt,-17.32936,69.1525
1995_june_16_168781468041696031_conformed-copy--l3886--second-agricultural-research-management-project--loan-agreement.txt,-12.152862,-25.925634
1992_december_23_942171468295512022_conformed-copy--l3539--economic-integration-loan--loan-agreement.txt,-2.6810575,58.876232
1996_june_19_653171468095976714_conformed-copy--l4019--manila-second-sewerage-project--loan-agreement.txt,50.900196,-17.122055
1990_june_12_458961468100490988_pakistan--agricultural-credit-project-_-loan-3226--loan-agreement--conformed.txt,11.178247,-29.499231
"2004_july_17_697351468039023104_loan-agreement,-l4739-ir--conformed.txt",4.2489934,5.196671
1993_december_3_533231468123871516_conformed-copy--l3664--fifth-water-supply-project--kingdom--loan-agreement-1.txt,33.690666,-11.01551
2002_march_5_959781468337889424_conformed-copy--l4644--rural-enterprise-support-project--loan-agreement.txt,-4.716452,-3.455156
1995_july_7_693951468273871089_conformed-copy--l3907--second-madras-water-supply-project--loan-agreement.txt,47.40671,-18.119627
"2009_july_8_972031468118735810_loan-agreement,-l7745-tn-conformed.txt",26.536705,30.008364
2018_october_24_468671544545188555_official-documents-loan-agreement-for-loan-8861-id-closing-package.txt,-6.0621877,-37.469738
2010_april_13_826461468027285461_loan-agreement-for-loan-7888-hr-conformed.txt,-34.648193,8.6118765
1991_february_11_164661468281042835_conformed-copy--l3277--environmental-monitoring-and-development-project--loan-agreement.txt,22.305523,-29.671183
1995_october_29_140411468038344957_conformed-copy--l3947--economic-reform-and-development-loan--loan-agreement.txt,4.3369293,64.960396
2015_december_29_765021468024243333_official-documents-loan-agreement-for-loan-8563-do-closing-package.txt,50.409473,10.988354
2012_august_6_644631468217455959_official-documents-loan-agreement-for-loan-8163-cn-closing-package.txt,-61.80398,-5.774245
1993_december_10_284641468292862447_conformed-copy--l3658--nation-watershed-management-and-conservation-project--loan-agreement.txt,7.272907,-23.990557
2011_april_11_152601467998524534_loan-agreement-for-loan-7993-ar-conformed.txt,-38.201965,-23.809464
1994_july_20_458831468023425403_conformed-copy--l3748--national-highway-project--loan-agreement.txt,27.392511,-69.59444
1990_september_28_795991468145154325_conformed-copy--c2153--agricultural-credit-project--loan-agreement.txt,11.195839,-29.48286
1997_july_17_726701468045878296_conformed-copy--l4154--welfare-reform-project--loan-agreement.txt,-27.332394,-13.032571
2017_august_1_160021503672746288_official-documents-loan-agreememt-for-loan-8762-ph-closing-package.txt,-1.2548468,-15.957068
2001_october_2_805641468114558772_conformed-copy--l7063--agricultural-support-services-project--loan-agreement.txt,-7.832491,-22.448551
"2006_march_7_711071468299670635_loan-agreement,-l7364-sk-conformed.txt",-12.448955,-5.8463187
2009_september_10_579231468230642869_loan-agreement-l7675-br-conformed.txt,-31.61618,12.573274
2017_march_2_930171489604901799_official-documents-loan-agreement-for-loan-8669-ao-closing-package.txt,-41.208336,7.4635496
1992_may_5_893201468313473238_conformed-copy--l3418--gas-infrastructure-development-project--loan-agreement.txt,46.005474,28.793558
2009_june_9_293301468109481110_ctf-loan-agreement-for-tf094499-conformed.txt,28.458479,30.981777
2008_december_1_274551468286516747_loan-agreement-l7588-pe-conformed.txt,-23.936604,49.902428
1990_january_25_707061468302738531_conformed-copy--l3153--technical-assistance-project--loan-agreement.txt,-22.673506,14.771491
2001_october_29_238781468012009239_conformed-copy--l4600--shijiazhuang-urban-transport-project--loan-agreement.txt,25.852669,-61.029495
1999_march_18_263831468276572689_conformed-copy--l4445--amman-water-and-sanitation-management-project--loan-agreement.txt,37.439785,-6.5633574
2016_june_17_449901467295015686_official-documents-loan-agreement-for-loan-8600-pk-closing-package.txt,-18.140078,68.98052
1992_october_1_407371468332391400_conformed-copy--l3500--domestic-energy-resources-development-project--loan-agreement.txt,40.903526,20.910746
2001_july_12_676711468114236268_conformed-copy--l4632--programmatic-financial-and-public-sector-adjustment-loan--loan-agreement-2.txt,-13.971868,49.574078
2001_july_27_718281468033542866_conformed-copy--l4622--grand-trunk-road-improvement-project--loan-agreement.txt,12.836073,-63.393208
1998_october_23_394531468047940631_conformed-copy--l4399--second-structural-adjustment-loan--loan-agreement.txt,-14.935339,48.551094
1991_april_5_449721468114233978_conformed-copy--l3296--technology-development-project--loan-agreement.txt,-22.760761,0.94724673
1996_january_19_822041468294047501_conformed-copy--l3976--railway-rehabilitation-project--loan-agreement.txt,39.05707,-49.787403
2006_december_21_341131468050982864_loan-agreement-l7416-mu-conformed.txt,-0.035550993,-1.0523971
2005_october_14_759251468054575867_loan-agreement-l4793-mk-conformed.txt,-22.657982,10.1428385
2014_september_3_766271468253738436_official-documents-loan-agreement-for-loan-8405-jm-closing-package.txt,-54.412807,-7.95152
"2014_july_16_538501468292209635_official-documents-loan-agreement,-loan-tf017101-closing-package.txt",16.77216,4.05665
2003_june_27_746271468027842877_conformed-copy--l7185--health-reform-support-project--loan-agreement.txt,-41.56572,-25.363512
2006_july_18_539441468122372445_loan-agreement-l7397-tn-conformed.txt,43.970493,-8.514292
"2009_march_4_585671468267588749_loan-agreement,-l7658-id-conformed.txt",-17.849571,45.050743
2001_august_8_142761468297537271_conformed-copy--l7058--metro-manila-urban-transport-integration-project--loan-agreement.txt,27.308846,-62.621716
2018_july_5_186021526398238384_official-documents-loan-agreement-for-additional-financing-loan-8793-iq-closing-package.txt,3.2264276,-3.7719073
1993_june_14_912011468324873773_conformed-copy--l3616--first-municipal-finance-project--kingdom--loan-agreement-2.txt,38.847446,-16.878548
2007_july_5_843261468243265315_loan-agreement-l7456-co-conformed.txt,17.002537,15.659158
1990_november_7_342581468033677831_conformed-copy--l3259-second-petrochemicals-development-project--loan-agreement.txt,40.67567,13.959627
"2013_july_12_587461468277170613_official-documents-assumed-and-amended-loan-agreement,-l7532-mk-closing-package.txt",5.3651085,-67.68335
"2013_july_4_550421468019448348_official-documents-loan-agreement,-l8251-cn-closing-package.txt",40.43971,-23.73546
